yr,brand,brandNm,corpNm,frcsCnt,newFrcsRgsCnt,ctrtEndCnt,ctrtCncltnCnt,nmChgCnt,open_rate,close_rate,avrgSlsAmt,avg_sales_eok,ar_unit_sales_manwon
2020,타이거슈가,타이거슈가(TIGER SUGAR),(주)타이거슈가코리아,41,41,0,0,2,1.0,0.0,1407209,14.07209,5775.7
2021,타이거슈가,타이거슈가(TIGER SUGAR),(주)타이거슈가코리아,46,14,9,0,1,0.30434782608695654,0.1956521739130435,225969,2.25969,915.0
2022,타이거슈가,타이거슈가(TIGER SUGAR),(주)타이거슈가코리아,28,4,19,1,0,0.14285714285714285,0.7142857142857143,137968,1.37968,552.8
2023,타이거슈가,타이거슈가(TIGER SUGAR),(주)타이거슈가코리아,14,0,11,0,0,0.0,0.7857142857142857,132762,1.32762,394.6
2024,타이거슈가,타이거슈가(TIGER SUGAR),(주)타이거슈가코리아,6,0,8,0,0,0.0,1.3333333333333333,177625,1.77625,350.6
2024,타이거프레소,타이거프레소,(주)엔피엔에프,1,1,0,0,0,1.0,0.0,97960,0.9796,490.2
2021,타이지엔,타이지엔,인피니티어뉴이티,17,17,0,0,0,1.0,0.0,0,0.0,0.0
2022,타이지엔,타이지엔,인피니티어뉴이티,12,0,4,0,0,0.0,0.3333333333333333,89039,0.89039,2220.3
2023,타이지엔,타이지엔,인피니티어뉴이티,9,0,1,0,0,0.0,0.1111111111111111,96825,0.96825,2400.4
2017,타이티카페,타이티카페(TAETEA CAFE),대익인터내셔날코리아(주),17,0,1,0,0,0.0,0.058823529411764705,0,0.0,0.0
2018,타이티카페,타이티카페(TAETEA CAFE),대익인터내셔날코리아(주),17,0,0,0,0,0.0,0.0,0,0.0,0.0
2019,타이티카페,타이티카페(TAETEA CAFE),(주)대익인터내셔날코리아,18,1,0,0,2,0.05555555555555555,0.0,0,0.0,0.0
2020,타이티카페,타이티카페(TAETEA CAFE),(주)대익인터내셔날코리아,18,1,1,0,1,0.05555555555555555,0.05555555555555555,0,0.0,0.0
2021,타이티카페,타이티카페(TAETEA CAFE),(주)대익인터내셔날코리아,17,1,2,0,0,0.058823529411764705,0.11764705882352941,0,0.0,0.0
2022,타이티카페,타이티카페(TAETEA CAFE),(주)대익인터내셔날코리아,18,4,3,0,0,0.2222222222222222,0.16666666666666666,0,0.0,0.0
2023,타이티카페,타이티카페(TAETEA CAFE),(주)대익인터내셔날코리아,17,2,3,0,0,0.11764705882352941,0.17647058823529413,0,0.0,0.0
2024,타이티카페,타이티카페(TAETEA CAFE),(주)대익인터내셔날코리아,17,0,0,0,0,0.0,0.0,0,0.0,0.0
2017,타코비카페,타코비카페,오이시오사카,40,25,1,5,2,0.625,0.15,82359,0.82359,988.1
2017,탐앤탐스,탐앤탐스커피,(주)탐앤탐스,335,27,0,46,35,0.08059701492537313,0.1373134328358209,0,0.0,0.0
2018,탐앤탐스,탐앤탐스커피,(주)탐앤탐스,306,24,0,53,33,0.0784313725490196,0.17320261437908496,360511,3.60511,641.6
2019,탐앤탐스,탐앤탐스커피,(주)탐앤탐스,280,18,0,44,36,0.06428571428571428,0.15714285714285714,350891,3.50891,620.1
2020,탐앤탐스,탐앤탐스커피(TOMNTOMS COFFEE),(주)탐앤탐스,301,54,0,33,26,0.17940199335548174,0.10963455149501661,325424,3.25424,614.6
2021,탐앤탐스,탐앤탐스커피(TOMNTOMS COFFEE),(주)탐앤탐스,312,49,0,38,23,0.15705128205128205,0.12179487179487179,269408,2.69408,163.1
2022,탐앤탐스,탐앤탐스커피(TOMNTOMS COFFEE),(주)탐앤탐스,306,38,0,43,17,0.12418300653594772,0.14052287581699346,232707,2.32707,154.9
2023,탐앤탐스,탐앤탐스커피(TOMNTOMS COFFEE),(주)탐앤탐스,293,41,0,54,15,0.13993174061433447,0.18430034129692832,315173,3.15173,698.4
2024,탐앤탐스,탐앤탐스 커피(TOM N TOMS COFFEE),(주)탐앤탐스,257,11,0,47,12,0.042801556420233464,0.1828793774319066,385128,3.85128,907.8
2021,탑브릭스,탑브릭스 (TOP BRIX),탑브릭스(TOPBRIX),5,5,0,0,0,1.0,0.0,198510,1.9851,1384.9
2022,탑브릭스,탑브릭스 (TOP BRIX),탑브릭스(TOPBRIX),15,10,0,0,1,0.6666666666666666,0.0,219000,2.19,1598.5
2023,탑브릭스,탑브릭스 (TOP BRIX),탑브릭스(TOPBRIX),20,8,3,0,3,0.4,0.15,171506,1.71506,1264.5
2024,탑브릭스,탑브릭스 (TOP BRIX),탑브릭스(TOPBRIX),13,1,3,5,2,0.07692307692307693,0.6153846153846154,126675,1.26675,880.6
2022,태그1.5커피,태그1.5커피,(주)케이더블유프랜차이즈,1,2,1,0,0,2.0,1.0,0,0.0,0.0
2017,탭플레이,탭플레이(TAPLAY),(주)해피랜드에프엔비,9,11,2,0,0,1.2222222222222223,0.2222222222222222,124389,1.24389,2046.5
2018,탭플레이,탭플레이(TAPLAY),(주)해피랜드에프엔비,21,14,2,0,0,0.6666666666666666,0.09523809523809523,136002,1.36002,1592.3
2019,탭플레이,탭플레이(TAPLAY),(주)해피랜드에프엔비,26,13,8,0,1,0.5,0.3076923076923077,84771,0.84771,1018.2
2020,탭플레이,탭플레이(TAPLAY),(주)해피랜드에프엔비,34,14,6,0,3,0.4117647058823529,0.17647058823529413,104110,1.0411,904.6
2021,탭플레이,탭플레이(TAPLAY),(주)해피랜드에프엔비,27,3,10,0,1,0.1111111111111111,0.37037037037037035,72994,0.72994,591.3
2022,탭플레이,탭플레이(TAPLAY),㈜프롬베이직컴퍼니,28,5,4,0,1,0.17857142857142858,0.14285714285714285,63415,0.63415,498.2
2024,탭플레이,탭플레이(TAPLAY),칼디코리아(주),15,0,4,0,0,0.0,0.26666666666666666,63059,0.63059,615.1
2024,터치바이커피,터치바이커피(TOUCH BY COFFEE),카페블랑베어,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2018,터치카페,터치카페,(주)더블유씨엠인터내셔널,3,3,0,0,0,1.0,0.0,0,0.0,0.0
2019,터치카페,터치카페,(주)더블유씨엠인터내셔널,31,28,0,0,0,0.9032258064516129,0.0,73968,0.73968,919.3
2020,터치카페,터치카페,(주)더블유씨엠인터내셔널,42,13,0,2,1,0.30952380952380953,0.047619047619047616,53757,0.53757,726.1
2021,터치카페,터치카페,(주)더블유씨엠인터내셔널,42,5,5,0,0,0.11904761904761904,0.11904761904761904,40335,0.40335,510.4
2022,터치카페,터치카페,(주)더블유씨엠인터내셔널,47,12,0,7,0,0.2553191489361702,0.14893617021276595,27855,0.27855,345.3
2017,텀브커피,텀브커피,(주)위드텀브,45,45,0,0,0,1.0,0.0,112241,1.12241,897.9
2018,텀브커피,텀브커피,(주)위드텀브,56,22,5,6,1,0.39285714285714285,0.19642857142857142,89895,0.89895,708.2
2019,텀브커피,텀브커피,(주)위드텀브,55,15,10,6,2,0.2727272727272727,0.2909090909090909,75870,0.7587,511.0
2020,텀브커피,텀브커피,(주)위드텀브,51,10,3,9,0,0.19607843137254902,0.23529411764705882,87402,0.87402,614.7
2021,텀브커피,텀브커피,(주)위드텀브,40,4,15,0,2,0.1,0.375,78933,0.78933,570.7
2022,텀브커피,텀브커피,(주)위드텀브,35,2,5,0,6,0.05714285714285714,0.14285714285714285,98682,0.98682,685.6
2023,텀브커피,텀브커피,(주)위드텀브,34,2,3,0,2,0.058823529411764705,0.08823529411764706,79456,0.79456,540.8
2023,테라커피,테라커피(TERA COFFEE),(주)테라커피,7,7,0,0,0,1.0,0.0,0,0.0,0.0
2024,테라커피,테라커피(TERA COFFEE),(주)티알씨코리아,20,14,1,0,0,0.7,0.05,220639,2.20639,1839.0
2022,테이큰커피,테이큰커피,테이큰커피,3,1,0,0,0,0.3333333333333333,0.0,0,0.0,0.0
2024,테이큰커피,테이큰커피,(주)테이큰커피,6,4,0,0,0,0.6666666666666666,0.0,107624,1.07624,1260.2
2019,텐퍼센트스페셜티커피,텐퍼센트스페셜티커피,(주)더쉐프,8,8,0,0,0,1.0,0.0,0,0.0,0.0
2020,텐퍼센트스페셜티커피,텐퍼센트스페셜티커피,(주)더쉐프,33,25,0,0,0,0.7575757575757576,0.0,215617,2.15617,2086.6
2021,텐퍼센트스페셜티커피,텐퍼센트스페셜티커피,(주)더쉐프,126,94,0,1,7,0.746031746031746,0.007936507936507936,181181,1.81181,1628.5
2022,텐퍼센트스페셜티커피,텐퍼센트스페셜티커피,(주)더쉐프,244,118,0,0,23,0.48360655737704916,0.0,220718,2.20718,1632.7
2023,텐퍼센트스페셜티커피,텐퍼센트스페셜티커피,(주)더쉐프,413,170,0,1,60,0.4116222760290557,0.002421307506053269,229587,2.29587,1739.2
2024,텐퍼센트스페셜티커피,텐퍼센트스페셜티커피,(주)더쉐프,621,217,4,5,84,0.3494363929146538,0.014492753623188406,196831,1.96831,1493.2
2023,템포커피,템포커피(tempo coffee),(주)템포컴퍼니,4,4,0,0,0,1.0,0.0,0,0.0,0.0
2024,템포커피,템포커피(tempo coffee),(주)템포컴퍼니,7,4,1,0,0,0.5714285714285714,0.14285714285714285,228280,2.2828,827.8
2017,토리스타특별한커피,토리스타특별한커피,토리스타씨앤에스(toristar C&amp;S),7,7,0,0,0,1.0,0.0,80378,0.80378,186.3
2018,토리스타특별한커피,토리스타특별한커피,토리스타씨앤에스(toristarC&amp;S),9,3,1,0,1,0.3333333333333333,0.1111111111111111,96431,0.96431,215.3
2019,토리스타특별한커피,토리스타특별한커피,토리스타씨앤에스(toristarC&amp;S),8,0,1,0,0,0.0,0.125,102135,1.02135,210.5
2020,토리스타특별한커피,토리스타특별한커피,토리스타씨앤에스(toristarC&amp;S),11,4,1,0,2,0.36363636363636365,0.09090909090909091,135231,1.35231,455.1
2021,토리스타특별한커피,토리스타특별한커피,토리스타씨앤에스(toristarC&S),13,3,1,0,0,0.23076923076923078,0.07692307692307693,85314,0.85314,276.0
2022,토리스타특별한커피,토리스타특별한커피,토리스타씨앤에스(toristarC&S),13,1,0,1,1,0.07692307692307693,0.07692307692307693,69591,0.69591,228.4
2023,토리스타특별한커피,토리스타특별한커피,토리스타씨앤에스(toristarC&S),14,3,1,0,0,0.21428571428571427,0.07142857142857142,72763,0.72763,249.3
2024,토리스타특별한커피,토리스타특별한커피,토리스타씨앤에스(toristarC&S),10,1,2,3,4,0.1,0.5,66817,0.66817,231.5
2017,토프레소,토프레소,(주)에스앤큐플러스,256,33,34,0,28,0.12890625,0.1328125,100445,1.00445,663.5
2018,토프레소,토프레소,(주)에스앤큐플러스,245,31,42,0,15,0.12653061224489795,0.17142857142857143,100037,1.00037,525.6
2019,토프레소,토프레소,(주)에스앤큐플러스,238,25,32,0,18,0.10504201680672269,0.13445378151260504,92615,0.92615,471.8
2020,토프레소,토프레소,(주)에스앤큐플러스,225,22,35,0,25,0.09777777777777778,0.15555555555555556,92216,0.92216,462.7
2021,토프레소,토프레소,(주)에스앤큐플러스,209,14,30,0,18,0.06698564593301436,0.14354066985645933,82495,0.82495,510.7
2022,토프레소,토프레소,(주)에스앤큐플러스,184,7,32,0,16,0.03804347826086957,0.17391304347826086,77524,0.77524,511.7
2023,토프레소,토프레소,(주)에스앤큐플러스,159,10,35,0,11,0.06289308176100629,0.22012578616352202,78042,0.78042,362.3
2024,토프레소,토프레소,(주)에스앤큐플러스,129,1,31,0,12,0.007751937984496124,0.24031007751937986,78223,0.78223,362.9
2024,투달러커피,투달러커피(2Dollars Coffee),(주)위드디에이치,5,3,0,0,0,0.6,0.0,0,0.0,0.0
2024,투빅커피,투빅커피(TOOBIG COFFEE),(주)투빅,5,5,0,0,0,1.0,0.0,58954,0.58954,670.9
2017,투썸플레이스,투썸플레이스,씨제이푸드빌(주),749,140,24,0,48,0.18691588785046728,0.03204272363150868,532698,5.32698,823.4
2018,투썸플레이스,투썸플레이스,투썸플레이스(주),887,165,27,0,74,0.18602029312288612,0.030439684329199548,518384,5.18384,783.5
2019,투썸플레이스,투썸플레이스,투썸플레이스(주),1001,158,44,0,97,0.15784215784215785,0.04395604395604396,534378,5.34378,829.1
2020,투썸플레이스,투썸플레이스,투썸플레이스(주),1097,127,31,0,111,0.11577028258887875,0.028258887876025523,544844,5.44844,1206.1
2021,투썸플레이스,투썸플레이스,투썸플레이스(주),1218,147,26,0,117,0.1206896551724138,0.021346469622331693,508907,5.08907,911.0
2022,투썸플레이스,투썸플레이스,투썸플레이스(주),1330,143,31,0,85,0.10751879699248121,0.02330827067669173,506059,5.06059,875.8
2024,투썸플레이스,투썸플레이스,투썸플레이스(주),1484,125,53,0,132,0.08423180592991913,0.03571428571428571,522117,5.22117,894.9
2022,트러스트 스페셜티 커피,트러스트 스페셜티 커피,트러스트F&B(TRUSTF&B),2,2,0,0,0,1.0,0.0,0,0.0,0.0
2023,트러스트 스페셜티 커피,트러스트 스페셜티 커피,(주)트러스트에프앤비(TRUSTF&B),7,5,0,0,0,0.7142857142857143,0.0,224111,2.24111,1948.6
2024,트러스트 스페셜티 커피,트러스트 스페셜티 커피,(주)트러스트에프앤비(TRUSTF&B),11,5,1,0,0,0.45454545454545453,0.09090909090909091,234235,2.34235,1923.6
2024,트로피티아일랜드,트로피티아일랜드,(주)올에프앤비,5,5,0,0,0,1.0,0.0,0,0.0,0.0
2023,트루단,트루단(TRUEDAN),(주)제이제이디,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2022,트루먼커피,트루먼커피,카페마이플레이스,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2024,트리고,트리고,트리고(trigo),1,1,0,0,0,1.0,0.0,0,0.0,0.0
2024,트리플에이커피,트리플에이커피,(주)트리플컴퍼니,85,28,0,7,0,0.32941176470588235,0.08235294117647059,174484,1.74484,1217.7
2018,티번,티번(T Bun),(주)티번,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2019,티번,티번(T Bun),(주)티번,1,0,1,0,0,0.0,1.0,0,0.0,0.0
2017,티블랙,티블랙(TEA BLACK),(주)강남사람들,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2018,티블랙,티블랙(TEA BLACK),(주)강남사람들,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2019,티블랙,티블랙(TEA BLACK),(주)강남사람들,3,1,0,0,0,0.3333333333333333,0.0,0,0.0,0.0
2020,티블랙,티블랙(TEA BLACK),(주)강남사람들,4,1,0,0,0,0.25,0.0,0,0.0,0.0
2021,티블랙,티블랙(TEA BLACK),(주)강남사람들,6,2,0,0,0,0.3333333333333333,0.0,38381,0.38381,316.9
2022,티블랙,티블랙,(주)강남사람들,4,0,0,2,0,0.0,0.5,64826,0.64826,494.7
2023,티블랙,티블랙,(주)강남사람들,5,1,0,0,0,0.2,0.0,55729,0.55729,476.7
2024,티블랙,티블랙,(주)강남사람들,5,0,0,0,0,0.0,0.0,54477,0.54477,348.6
2024,티앤모어티카페,티앤모어티카페,커피앤티코리아,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2017,티톡,티톡(teatalk),티톡,5,0,0,0,0,0.0,0.0,0,0.0,0.0
2018,티톡,티톡(teatalk),리엔호이스,5,0,0,0,0,0.0,0.0,0,0.0,0.0
2017,티팩토리912,티팩토리912,에프엔비팩토리(주),5,1,0,0,1,0.2,0.0,54698,0.54698,212.4
2018,티팩토리912,티팩토리912,에프엔비팩토리(주),4,0,1,0,1,0.0,0.25,0,0.0,0.0
2019,티팩토리912,티팩토리912,에프엔비팩토리(주),3,0,1,0,1,0.0,0.3333333333333333,0,0.0,0.0
2019,티희차,티희차(Teaheecha),(주)티희차,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2024,파라노이드,파라노이드,(주)에스엘투,2,2,0,0,0,1.0,0.0,446394,4.46394,797.1
2022,파란만잔,파란만잔,(주)파란만잔,5,5,0,0,0,1.0,0.0,0,0.0,0.0
2023,파란만잔,파란만잔,(주)파란만잔,18,13,0,0,1,0.7222222222222222,0.0,264841,2.64841,1483.3
2024,파란만잔,파란만잔,(주)파란만잔,42,26,2,0,2,0.6190476190476191,0.047619047619047616,246113,2.46113,1128.9
2020,파머스빈,파머스빈,(주)어반파머스,5,3,0,0,0,0.6,0.0,0,0.0,0.0
2021,파머스빈,파머스빈,(주)어반파머스,10,5,0,0,0,0.5,0.0,209900,2.099,1345.7
2022,파머스빈,파머스빈,(주)어반파머스,13,3,0,0,0,0.23076923076923078,0.0,220843,2.20843,1224.8
2023,파머스빈,파머스빈,(주)어반파머스,13,0,0,0,0,0.0,0.0,151691,1.51691,849.5
2024,파머스빈,파머스빈,(주)어반파머스,7,1,5,2,0,0.14285714285714285,1.0,200887,2.00887,947.6
2017,파스쿠찌,파스쿠찌,(주)파리크라상,376,45,22,0,46,0.1196808510638298,0.05851063829787234,403649,4.03649,651.0
2018,파스쿠찌,파스쿠찌,(주)파리크라상,408,55,23,0,34,0.13480392156862744,0.056372549019607844,388342,3.88342,667.4
2019,파스쿠찌,파스쿠찌,(주)파리크라상,441,62,29,0,38,0.14058956916099774,0.06575963718820861,386490,3.8649,659.2
2020,파스쿠찌,파스쿠찌,(주)파리크라상,460,51,32,0,45,0.1108695652173913,0.06956521739130435,392607,3.92607,648.2
2021,파스쿠찌,파스쿠찌,(주)파리크라상,491,65,34,0,34,0.13238289205702647,0.06924643584521385,321068,3.21068,495.7
2022,파스쿠찌,파스쿠찌,(주)파리크라상,498,54,47,0,26,0.10843373493975904,0.09437751004016064,291380,2.9138,437.7
2023,파스쿠찌,파스쿠찌,(주)파리크라상,494,52,56,0,29,0.10526315789473684,0.11336032388663968,347825,3.47825,519.1
2024,파운드커피,파운드커피,아리카페(R&D센터),9,2,0,0,0,0.2222222222222222,0.0,337860,3.3786,2488.5
2024,파인24,파인24(pine24),에스씨홀딩스(주),1,0,0,0,0,0.0,0.0,28298,0.28298,235.8
2018,팔공티,팔공티,(주)에버그린,11,11,0,0,0,1.0,0.0,164357,1.64357,1653.5
2019,팔공티,팔공티,(주)팔공티,36,27,0,2,2,0.75,0.05555555555555555,150755,1.50755,2665.9
2020,팔공티,팔공티,(주)팔공티,212,176,0,0,3,0.8301886792452831,0.0,208663,2.08663,1706.8
2021,팔공티,팔공티,(주)팔공티,304,107,0,15,12,0.3519736842105263,0.049342105263157895,99593,0.99593,843.2
2022,팔공티,팔공티,(주)팔공티,271,39,0,58,23,0.14391143911439114,0.2140221402214022,92711,0.92711,765.4
2023,팔공티,팔공티,(주)팔공티,220,13,65,0,25,0.05909090909090909,0.29545454545454547,97960,0.9796,788.2
2024,팔공티,팔공티,(주)피앤에프,142,1,79,0,30,0.007042253521126761,0.5563380281690141,96292,0.96292,698.5
2022,패스트카페,패스트카페,(주)피투피시스템즈,23,23,0,0,0,1.0,0.0,46885,0.46885,581.7
2023,패스트카페,패스트카페,(주)피투피시스템즈,34,12,1,0,0,0.35294117647058826,0.029411764705882353,28220,0.2822,343.2
2024,패스트카페,패스트카페,(주)토즈스페이스,31,3,6,0,1,0.0967741935483871,0.1935483870967742,20247,0.20247,270.4
2017,팬도로시,팬도로시,(주)올리브홀딩스,27,14,0,2,1,0.5185185185185185,0.07407407407407407,143733,1.43733,0.0
2018,팬도로시,팬도로시,(주)올리브홀딩스,18,0,7,2,1,0.0,0.5,156775,1.56775,490.2
2019,팬도로시,팬도로시,(주)올리브홀딩스,17,1,0,2,1,0.058823529411764705,0.11764705882352941,189550,1.8955,805.7
2020,팬도로시,팬도로시,(주)올리브홀딩스,16,0,0,1,0,0.0,0.0625,163306,1.63306,452.8
2021,팬도로시,팬도로시,(주)올리브홀딩스,13,0,0,3,1,0.0,0.23076923076923078,61651,0.61651,168.7
2022,팬도로시,팬도로시,(주)올리브홀딩스,7,0,2,4,0,0.0,0.8571428571428571,0,0.0,0.0
2023,팬도로시,팬도로시,(주)올리브홀딩스,6,0,1,0,0,0.0,0.16666666666666666,107495,1.07495,188.5
2024,팬도로시,팬도로시,(주)올리브홀딩스,3,0,0,0,0,0.0,0.0,0,0.0,0.0
2023,퍼스트커피,퍼스트커피,(주)한국바리스타자격검정협회,24,20,0,0,0,0.8333333333333334,0.0,54033,0.54033,243.4
2024,퍼스트커피,퍼스트커피,(주)한국바리스타자격검정협회,40,22,6,0,0,0.55,0.15,122927,1.22927,432.2
2023,펀구공카페,펀구공카페,펀구공카페(fungoogongcafe),17,17,0,0,0,1.0,0.0,178511,1.78511,1214.2
2024,펀구공카페,펀구공카페,펀구공카페(fungoogongcafe),16,0,0,1,0,0.0,0.0625,120060,1.2006,868.7
2017,펄스맥,펄스맥,(주)펄맨,4,1,0,0,0,0.25,0.0,0,0.0,0.0
2022,페어런츠,페어런츠,페어런츠,3,3,0,0,0,1.0,0.0,0,0.0,0.0
2023,페어런츠,페어런츠,비엠에프엔비,7,4,0,0,0,0.5714285714285714,0.0,244672,2.44672,1145.3
2024,페어런츠,페어런츠,비엠에프엔비,5,0,2,0,0,0.0,0.4,205602,2.05602,1112.3
2021,페이브,페이브(fave),(주)페이브푸드,5,4,1,0,1,0.8,0.2,357718,3.57718,983.7
2022,페이브,페이브(fave),(주)페이브푸드,13,9,0,1,0,0.6923076923076923,0.07692307692307693,210631,2.10631,642.4
2023,페이브,페이브(fave),(주)지에프앤비,15,5,3,0,0,0.3333333333333333,0.2,189915,1.89915,513.5
2024,페이브,페이브(fave),(주)지에프앤비,17,2,0,0,0,0.11764705882352941,0.0,152135,1.52135,373.9
2024,페이브커피,페이브커피,(주)지에프앤비,5,5,0,0,0,1.0,0.0,0,0.0,0.0
2022,펠어커피,펠어커피,펠어커피,13,4,0,0,0,0.3076923076923077,0.0,161417,1.61417,1105.9
2024,펠어커피초코,펠어커피초코,펠어커피,23,2,1,0,0,0.08695652173913043,0.043478260869565216,237083,2.37083,1842.8
2022,평화다방,평화다방,(주)그레닉스,2,4,2,0,0,2.0,1.0,0,0.0,0.0
2023,평화다방,평화다방,(주)그레닉스,1,0,0,1,0,0.0,1.0,0,0.0,0.0
2023,포레스트아웃팅스,포레스트아웃팅스,포레스트아웃팅스,1,0,0,0,0,0.0,0.0,0,0.0,0.0
2024,포레스트아웃팅스,포레스트아웃팅스,포레스트아웃팅스,1,0,0,0,0,0.0,0.0,11886519,118.86519,3922.9
2017,포비엔,포비엔,(주)홀썸푸드,6,2,2,0,0,0.3333333333333333,0.3333333333333333,346551,3.46551,1094.4
2017,포인포카페,포인포카페,(주)이랜드파크 ,5,0,0,0,1,0.0,0.0,126308,1.26308,799.4
2018,포트오브모카,포트오브모카(Port of Mocha),(주)알에이치에프앤비,34,8,0,3,5,0.23529411764705882,0.08823529411764706,103024,1.03024,911.7
2019,포트오브모카,포트오브모카(Port of Mocha),(주)에소코리아,31,0,0,3,5,0.0,0.0967741935483871,99394,0.99394,657.3
2022,포트캔커피 PORT CAN COFFEE,포트캔커피 PORT CAN COFFEE,(주)포트코퍼레이션,26,26,0,0,0,1.0,0.0,0,0.0,0.0
2023,포트캔커피 PORT CAN COFFEE,포트캔커피 PORT CAN COFFEE,(주)포트코퍼레이션,72,46,2,1,2,0.6388888888888888,0.041666666666666664,267434,2.67434,2428.6
